race_year,rain,qualification_position,driver,constructor,circuit,type_circuit,race_month,race_day,age_at_gp_in_days,days_since_first_race,circuit_nationality,driver_nationality,constructor_nationality,driver_home,constructor_home,dnf
2000,0,3,coulthard,mclaren,sepang,Race circuit,10,22,10802,2338,MYS,GBR,GBR,0,0,0
2000,0,4,barrichello,ferrari,sepang,Race circuit,10,22,10379,2779,MYS,BRA,ITA,0,0,0
2000,0,2,hakkinen,mclaren,sepang,Race circuit,10,22,11712,3514,MYS,FIN,GBR,0,0,0
2000,0,6,villeneuve,bar,sepang,Race circuit,10,22,10789,1687,MYS,CAN,GBR,0,0,0
2000,0,7,irvine,jaguar,sepang,Race circuit,10,22,12765,2555,MYS,GBR,GBR,0,0,0
2000,0,5,wurz,benetton,sepang,Race circuit,10,22,9746,1225,MYS,AUT,ITA,0,0,0
2000,0,17,salo,sauber,sepang,Race circuit,10,22,12380,2177,MYS,FIN,CHE,0,0,0
2000,0,13,fisichella,benetton,sepang,Race circuit,10,22,10143,1687,MYS,ITA,ITA,0,0,0
2000,0,15,verstappen,arrows,sepang,Race circuit,10,22,10459,2401,MYS,NLD,GBR,0,0,0
2000,0,18,alesi,prost,sepang,Race circuit,10,22,13282,4123,MYS,FRA,FRA,0,0,0
2000,0,9,trulli,jordan,sepang,Race circuit,10,22,9598,1323,MYS,ITA,IRL,0,0,0
2000,0,22,mazzacane,minardi,sepang,Race circuit,10,22,9299,224,MYS,ARG,ITA,0,0,1
2000,0,12,herbert,jaguar,sepang,Race circuit,10,22,13268,4228,MYS,GBR,GBR,0,0,1
2000,0,11,zonta,bar,sepang,Race circuit,10,22,8979,595,MYS,BRA,GBR,0,0,1
2000,0,8,ralf_schumacher,williams,sepang,Race circuit,10,22,9246,1323,MYS,DEU,GBR,0,0,1
2000,0,21,gene,minardi,sepang,Race circuit,10,22,9704,595,MYS,ESP,ITA,0,0,1
2000,0,16,button,williams,sepang,Race circuit,10,22,7582,224,MYS,GBR,GBR,0,0,1
2000,0,10,frentzen,jordan,sepang,Race circuit,10,22,12211,2401,MYS,DEU,IRL,0,0,1
2000,0,14,rosa,arrows,sepang,Race circuit,10,22,10833,595,MYS,ESP,GBR,0,0,1
2000,0,19,heidfeld,prost,sepang,Race circuit,10,22,8566,224,MYS,DEU,FRA,0,0,1
2000,0,20,diniz,sauber,sepang,Race circuit,10,22,11111,2037,MYS,BRA,CHE,0,0,1
1999,0,6,irvine,ferrari,albert_park,Street circuit,3,7,12170,1960,AUS,GBR,ITA,0,0,0
1999,0,5,frentzen,jordan,albert_park,Street circuit,3,7,11616,1806,AUS,DEU,IRL,0,0,0
1999,0,8,ralf_schumacher,williams,albert_park,Street circuit,3,7,8651,728,AUS,DEU,GBR,0,0,0
1999,0,7,fisichella,benetton,albert_park,Street circuit,3,7,9548,1092,AUS,ITA,ITA,0,0,0
1999,0,4,barrichello,stewart,albert_park,Street circuit,3,7,9784,2184,AUS,BRA,GBR,0,0,0
1999,0,18,rosa,arrows,albert_park,Street circuit,3,7,10238,0,AUS,ESP,GBR,0,0,0
1999,0,17,takagi,arrows,albert_park,Street circuit,3,7,9154,364,AUS,JPN,GBR,0,0,0
1999,0,3,michael_schumacher,ferrari,albert_park,Street circuit,3,7,11020,2751,AUS,DEU,ITA,0,0,0
1999,0,19,zonta,bar,albert_park,Street circuit,3,7,8384,0,AUS,BRA,GBR,0,0,1
1999,0,21,badoer,minardi,albert_park,Street circuit,3,7,10268,2184,AUS,ITA,ITA,0,0,1
1999,0,10,wurz,benetton,albert_park,Street circuit,3,7,9151,630,AUS,AUT,ITA,0,0,1
1999,0,14,diniz,sauber,albert_park,Street circuit,3,7,10516,1442,AUS,BRA,CHE,0,0,1
1999,0,22,gene,minardi,albert_park,Street circuit,3,7,9109,0,AUS,ESP,ITA,0,0,1
1999,0,12,trulli,prost,albert_park,Street circuit,3,7,9003,728,AUS,ITA,FRA,0,0,1
1999,0,20,panis,prost,albert_park,Street circuit,3,7,11874,1806,AUS,FRA,FRA,0,0,1
1999,0,1,hakkinen,mclaren,albert_park,Street circuit,3,7,11117,2919,AUS,FIN,GBR,0,0,1
1999,0,15,zanardi,williams,albert_park,Street circuit,3,7,11823,2716,AUS,ITA,GBR,0,0,1
1999,0,2,coulthard,mclaren,albert_park,Street circuit,3,7,10207,1743,AUS,GBR,GBR,0,0,1
1999,0,11,villeneuve,bar,albert_park,Street circuit,3,7,10194,1092,AUS,CAN,GBR,0,0,1
1999,0,9,damon_hill,jordan,albert_park,Street circuit,3,7,14050,2499,AUS,GBR,IRL,0,0,1
1999,0,16,alesi,sauber,albert_park,Street circuit,3,7,12687,3528,AUS,FRA,CHE,0,0,1
1999,0,13,herbert,stewart,albert_park,Street circuit,3,7,12673,3633,AUS,GBR,GBR,0,0,1
1999,0,1,hakkinen,mclaren,interlagos,Race circuit,4,11,11152,2954,BRA,FIN,GBR,0,0,0
1999,0,4,michael_schumacher,ferrari,interlagos,Race circuit,4,11,11055,2786,BRA,DEU,ITA,0,0,0
1999,0,8,frentzen,jordan,interlagos,Race circuit,4,11,11651,1841,BRA,DEU,IRL,0,0,1
1999,0,11,ralf_schumacher,williams,interlagos,Race circuit,4,11,8686,763,BRA,DEU,GBR,0,0,0
1999,0,6,irvine,ferrari,interlagos,Race circuit,4,11,12205,1995,BRA,GBR,ITA,0,0,0
1999,0,12,panis,prost,interlagos,Race circuit,4,11,11909,1841,BRA,FRA,FRA,0,0,0
1999,0,9,wurz,benetton,interlagos,Race circuit,4,11,9186,665,BRA,AUT,ITA,0,0,0
1999,0,19,takagi,arrows,interlagos,Race circuit,4,11,9189,399,BRA,JPN,GBR,0,0,0
1999,0,20,gene,minardi,interlagos,Race circuit,4,11,9144,35,BRA,ESP,ITA,0,0,0
1999,0,17,rosa,arrows,interlagos,Race circuit,4,11,10273,35,BRA,ESP,GBR,0,0,1
1999,0,21,villeneuve,bar,interlagos,Race circuit,4,11,10229,1127,BRA,CAN,GBR,0,0,1
1999,0,16,zanardi,williams,interlagos,Race circuit,4,11,11858,2751,BRA,ITA,GBR,0,0,1
1999,0,3,barrichello,stewart,interlagos,Race circuit,4,11,9819,2219,BRA,BRA,GBR,1,0,1
1999,0,15,diniz,sauber,interlagos,Race circuit,4,11,10551,1477,BRA,BRA,CHE,1,0,1
1999,0,5,fisichella,benetton,interlagos,Race circuit,4,11,9583,1127,BRA,ITA,ITA,0,0,1
1999,0,18,sarrazin,minardi,interlagos,Race circuit,4,11,8561,0,BRA,FRA,ITA,0,0,1
1999,0,14,alesi,sauber,interlagos,Race circuit,4,11,12722,3563,BRA,FRA,CHE,0,0,1
1999,0,2,coulthard,mclaren,interlagos,Race circuit,4,11,10242,1778,BRA,GBR,GBR,0,0,1
1999,0,13,trulli,prost,interlagos,Race circuit,4,11,9038,763,BRA,ITA,FRA,0,0,1
1999,0,10,herbert,stewart,interlagos,Race circuit,4,11,12708,3668,BRA,GBR,GBR,0,0,1
1999,0,7,damon_hill,jordan,interlagos,Race circuit,4,11,14085,2534,BRA,GBR,IRL,0,0,1
1999,0,0,zonta,bar,interlagos,Race circuit,4,11,8419,35,BRA,BRA,GBR,1,0,1
1999,0,3,michael_schumacher,ferrari,imola,Race circuit,5,2,11076,2807,ITA,DEU,ITA,0,1,0
1999,0,2,coulthard,mclaren,imola,Race circuit,5,2,10263,1799,ITA,GBR,GBR,0,0,0
1999,0,6,barrichello,stewart,imola,Race circuit,5,2,9840,2240,ITA,BRA,GBR,0,0,0
1999,0,8,damon_hill,jordan,imola,Race circuit,5,2,14106,2555,ITA,GBR,IRL,0,0,0
1999,0,16,fisichella,benetton,imola,Race circuit,5,2,9604,1148,ITA,ITA,ITA,1,1,0
1999,0,13,alesi,sauber,imola,Race circuit,5,2,12743,3584,ITA,FRA,CHE,0,0,0
1999,0,19,salo,bar,imola,Race circuit,5,2,11841,1638,ITA,FIN,GBR,0,0,0
1999,0,22,badoer,minardi,imola,Race circuit,5,2,10324,2240,ITA,ITA,ITA,1,1,0
1999,0,21,gene,minardi,imola,Race circuit,5,2,9165,56,ITA,ESP,ITA,0,1,0
1999,0,12,herbert,stewart,imola,Race circuit,5,2,12729,3689,ITA,GBR,GBR,0,0,1
1999,0,10,zanardi,williams,imola,Race circuit,5,2,11879,2772,ITA,ITA,GBR,1,0,1
1999,0,15,diniz,sauber,imola,Race circuit,5,2,10572,1498,ITA,BRA,CHE,0,0,1
1999,0,11,panis,prost,imola,Race circuit,5,2,11930,1862,ITA,FRA,FRA,0,0,1
1999,0,4,irvine,ferrari,imola,Race circuit,5,2,12226,2016,ITA,GBR,ITA,0,1,1
1999,0,7,frentzen,jordan,imola,Race circuit,5,2,11672,1862,ITA,DEU,IRL,0,0,1
1999,0,20,takagi,arrows,imola,Race circuit,5,2,9210,420,ITA,JPN,GBR,0,0,1
1999,0,9,ralf_schumacher,williams,imola,Race circuit,5,2,8707,784,ITA,DEU,GBR,0,0,1
1999,0,1,hakkinen,mclaren,imola,Race circuit,5,2,11173,2975,ITA,FIN,GBR,0,0,1
1999,0,18,rosa,arrows,imola,Race circuit,5,2,10294,56,ITA,ESP,GBR,0,0,1
1999,0,17,wurz,benetton,imola,Race circuit,5,2,9207,686,ITA,AUT,ITA,0,1,1
1999,0,14,villeneuve,bar,imola,Race circuit,5,2,10250,1148,ITA,CAN,GBR,0,0,1
1999,0,5,trulli,prost,imola,Race circuit,5,2,9059,784,ITA,ITA,FRA,1,0,1
1999,0,2,michael_schumacher,ferrari,monaco,Street circuit,5,16,11090,2821,MCO,DEU,ITA,0,0,0
1999,0,4,irvine,ferrari,monaco,Street circuit,5,16,12240,2030,MCO,GBR,ITA,0,0,0
1999,0,1,hakkinen,mclaren,monaco,Street circuit,5,16,11187,2989,MCO,FIN,GBR,0,0,0
1999,0,6,frentzen,jordan,monaco,Street circuit,5,16,11686,1876,MCO,DEU,IRL,0,0,0
1999,0,9,fisichella,benetton,monaco,Street circuit,5,16,9618,1162,MCO,ITA,ITA,0,0,0
1999,0,10,wurz,benetton,monaco,Street circuit,5,16,9221,700,MCO,AUT,ITA,0,0,0
1999,0,7,trulli,prost,monaco,Street circuit,5,16,9073,798,MCO,ITA,FRA,0,0,0
1999,0,11,zanardi,williams,monaco,Street circuit,5,16,11893,2786,MCO,ITA,GBR,0,0,0
1999,0,5,barrichello,stewart,monaco,Street circuit,5,16,9854,2254,MCO,BRA,GBR,0,0,1
1999,0,16,ralf_schumacher,williams,monaco,Street circuit,5,16,8721,798,MCO,DEU,GBR,0,0,1
1999,0,14,alesi,sauber,monaco,Street circuit,5,16,12757,3598,MCO,FRA,CHE,0,0,1
1999,0,15,diniz,sauber,monaco,Street circuit,5,16,10586,1512,MCO,BRA,CHE,0,0,1
1999,0,18,panis,prost,monaco,Street circuit,5,16,11944,1876,MCO,FRA,FRA,0,0,1
1999,0,3,coulthard,mclaren,monaco,Street circuit,5,16,10277,1813,MCO,GBR,GBR,0,0,1
1999,0,12,salo,bar,monaco,Street circuit,5,16,11855,1652,MCO,FIN,GBR,0,0,1
1999,0,19,takagi,arrows,monaco,Street circuit,5,16,9224,434,MCO,JPN,GBR,0,0,1
1999,0,8,villeneuve,bar,monaco,Street circuit,5,16,10264,1162,MCO,CAN,GBR,0,0,1
1999,0,13,herbert,stewart,monaco,Street circuit,5,16,12743,3703,MCO,GBR,GBR,0,0,1
1999,0,21,rosa,arrows,monaco,Street circuit,5,16,10308,70,MCO,ESP,GBR,0,0,1
1999,0,22,gene,minardi,monaco,Street circuit,5,16,9179,70,MCO,ESP,ITA,0,0,1
1999,0,20,badoer,minardi,monaco,Street circuit,5,16,10338,2254,MCO,ITA,ITA,0,0,1
1999,0,17,damon_hill,jordan,monaco,Street circuit,5,16,14120,2569,MCO,GBR,IRL,0,0,1
1999,0,1,hakkinen,mclaren,catalunya,Race circuit,5,30,11201,3003,ESP,FIN,GBR,0,0,0
1999,0,3,coulthard,mclaren,catalunya,Race circuit,5,30,10291,1827,ESP,GBR,GBR,0,0,0
1999,0,4,michael_schumacher,ferrari,catalunya,Race circuit,5,30,11104,2835,ESP,DEU,ITA,0,0,0
1999,0,2,irvine,ferrari,catalunya,Race circuit,5,30,12254,2044,ESP,GBR,ITA,0,0,0
1999,0,10,ralf_schumacher,williams,catalunya,Race circuit,5,30,8735,812,ESP,DEU,GBR,0,0,0
1999,0,9,trulli,prost,catalunya,Race circuit,5,30,9087,812,ESP,ITA,FRA,0,0,0
1999,0,11,damon_hill,jordan,catalunya,Race circuit,5,30,14134,2583,ESP,GBR,IRL,0,0,0
1999,0,16,salo,bar,catalunya,Race circuit,5,30,11869,1666,ESP,FIN,GBR,0,0,0
1999,0,13,fisichella,benetton,catalunya,Race circuit,5,30,9632,1176,ESP,ITA,ITA,0,0,0
1999,0,18,wurz,benetton,catalunya,Race circuit,5,30,9235,714,ESP,AUT,ITA,0,0,0
1999,0,19,rosa,arrows,catalunya,Race circuit,5,30,10322,84,ESP,ESP,GBR,1,0,0
1999,0,20,takagi,arrows,catalunya,Race circuit,5,30,9238,448,ESP,JPN,GBR,0,0,0
1999,0,22,badoer,minardi,catalunya,Race circuit,5,30,10352,2268,ESP,ITA,ITA,0,0,1
1999,0,6,villeneuve,bar,catalunya,Race circuit,5,30,10278,1176,ESP,CAN,GBR,0,0,1
1999,0,12,diniz,sauber,catalunya,Race circuit,5,30,10600,1526,ESP,BRA,CHE,0,0,1
1999,0,14,herbert,stewart,catalunya,Race circuit,5,30,12757,3717,ESP,GBR,GBR,0,0,1
1999,0,8,frentzen,jordan,catalunya,Race circuit,5,30,11700,1890,ESP,DEU,IRL,0,0,1
1999,0,5,alesi,sauber,catalunya,Race circuit,5,30,12771,3612,ESP,FRA,CHE,0,0,1
1999,0,17,zanardi,williams,catalunya,Race circuit,5,30,11907,2800,ESP,ITA,GBR,0,0,1
1999,0,15,panis,prost,catalunya,Race circuit,5,30,11958,1890,ESP,FRA,FRA,0,0,1
1999,0,21,gene,minardi,catalunya,Race circuit,5,30,9193,84,ESP,ESP,ITA,1,0,1
1999,0,7,barrichello,stewart,catalunya,Race circuit,5,30,9868,2268,ESP,BRA,GBR,0,0,1
1999,0,2,hakkinen,mclaren,villeneuve,Street circuit,6,13,11215,3017,CAN,FIN,GBR,0,0,0
1999,0,7,fisichella,benetton,villeneuve,Street circuit,6,13,9646,1190,CAN,ITA,ITA,0,0,0
1999,0,3,irvine,ferrari,villeneuve,Street circuit,6,13,12268,2058,CAN,GBR,ITA,0,0,0
1999,0,13,ralf_schumacher,williams,villeneuve,Street circuit,6,13,8749,826,CAN,DEU,GBR,0,0,0
1999,0,10,herbert,stewart,villeneuve,Street circuit,6,13,12771,3731,CAN,GBR,GBR,0,0,0
1999,0,18,diniz,sauber,villeneuve,Street circuit,6,13,10614,1540,CAN,BRA,CHE,0,0,0
1999,0,4,coulthard,mclaren,villeneuve,Street circuit,6,13,10305,1841,CAN,GBR,GBR,0,0,0
1999,0,22,gene,minardi,villeneuve,Street circuit,6,13,9207,98,CAN,ESP,ITA,0,0,0
1999,0,15,panis,prost,villeneuve,Street circuit,6,13,11972,1904,CAN,FRA,FRA,0,0,0
1999,0,21,badoer,minardi,villeneuve,Street circuit,6,13,10366,2282,CAN,ITA,ITA,0,0,0
1999,0,6,frentzen,jordan,villeneuve,Street circuit,6,13,11714,1904,CAN,DEU,IRL,0,0,1
1999,0,12,zanardi,williams,villeneuve,Street circuit,6,13,11921,2814,CAN,ITA,GBR,0,0,1
1999,0,19,takagi,arrows,villeneuve,Street circuit,6,13,9252,462,CAN,JPN,GBR,0,0,1
1999,0,16,villeneuve,bar,villeneuve,Street circuit,6,13,10292,1190,CAN,CAN,GBR,1,0,1
1999,0,1,michael_schumacher,ferrari,villeneuve,Street circuit,6,13,11118,2849,CAN,DEU,ITA,0,0,1
1999,0,20,rosa,arrows,villeneuve,Street circuit,6,13,10336,98,CAN,ESP,GBR,0,0,1
1999,0,14,damon_hill,jordan,villeneuve,Street circuit,6,13,14148,2597,CAN,GBR,IRL,0,0,1
1999,0,5,barrichello,stewart,villeneuve,Street circuit,6,13,9882,2282,CAN,BRA,GBR,0,0,1
1999,0,17,zonta,bar,villeneuve,Street circuit,6,13,8482,98,CAN,BRA,GBR,0,0,1
1999,0,8,alesi,sauber,villeneuve,Street circuit,6,13,12785,3626,CAN,FRA,CHE,0,0,1
1999,0,9,trulli,prost,villeneuve,Street circuit,6,13,9101,826,CAN,ITA,FRA,0,0,1
1999,0,11,wurz,benetton,villeneuve,Street circuit,6,13,9249,728,CAN,AUT,ITA,0,0,1
1999,1,5,frentzen,jordan,magny_cours,Race circuit,6,27,11728,1918,FRA,DEU,IRL,0,0,0
1999,1,14,hakkinen,mclaren,magny_cours,Race circuit,6,27,11229,3031,FRA,FIN,GBR,0,0,0
1999,1,1,barrichello,stewart,magny_cours,Race circuit,6,27,9896,2296,FRA,BRA,GBR,0,0,0
1999,1,16,ralf_schumacher,williams,magny_cours,Race circuit,6,27,8763,840,FRA,DEU,GBR,0,0,0
1999,1,6,michael_schumacher,ferrari,magny_cours,Race circuit,6,27,11132,2863,FRA,DEU,ITA,0,0,0
1999,1,17,irvine,ferrari,magny_cours,Race circuit,6,27,12282,2072,FRA,GBR,ITA,0,0,0
1999,1,8,trulli,prost,magny_cours,Race circuit,6,27,9115,840,FRA,ITA,FRA,0,1,0
1999,1,3,panis,prost,magny_cours,Race circuit,6,27,11986,1918,FRA,FRA,FRA,1,1,0
1999,1,10,zonta,bar,magny_cours,Race circuit,6,27,8496,112,FRA,BRA,GBR,0,0,0
1999,1,20,badoer,minardi,magny_cours,Race circuit,6,27,10380,2296,FRA,ITA,ITA,0,0,0
1999,1,21,rosa,arrows,magny_cours,Race circuit,6,27,10350,112,FRA,ESP,GBR,0,0,0
1999,1,7,fisichella,benetton,magny_cours,Race circuit,6,27,9660,1204,FRA,ITA,ITA,0,0,1
1999,1,18,damon_hill,jordan,magny_cours,Race circuit,6,27,14162,2611,FRA,GBR,IRL,0,0,1
1999,1,15,zanardi,williams,magny_cours,Race circuit,6,27,11935,2828,FRA,ITA,GBR,0,0,1
1999,1,12,villeneuve,bar,magny_cours,Race circuit,6,27,10306,1204,FRA,CAN,GBR,0,0,1
1999,1,13,wurz,benetton,magny_cours,Race circuit,6,27,9263,742,FRA,AUT,ITA,0,0,1
1999,1,19,gene,minardi,magny_cours,Race circuit,6,27,9221,112,FRA,ESP,ITA,0,0,1
1999,1,2,alesi,sauber,magny_cours,Race circuit,6,27,12799,3640,FRA,FRA,CHE,1,0,1
1999,1,4,coulthard,mclaren,magny_cours,Race circuit,6,27,10319,1855,FRA,GBR,GBR,0,0,1
1999,1,11,diniz,sauber,magny_cours,Race circuit,6,27,10628,1554,FRA,BRA,CHE,0,0,1
1999,1,9,herbert,stewart,magny_cours,Race circuit,6,27,12785,3745,FRA,GBR,GBR,0,0,1
1999,1,22,takagi,arrows,magny_cours,Race circuit,6,27,9266,476,FRA,JPN,GBR,0,0,1
1999,0,3,coulthard,mclaren,silverstone,Race circuit,7,11,10333,1869,GBR,GBR,GBR,1,1,0
1999,0,4,irvine,ferrari,silverstone,Race circuit,7,11,12296,2086,GBR,GBR,ITA,1,0,0
1999,0,8,ralf_schumacher,williams,silverstone,Race circuit,7,11,8777,854,GBR,DEU,GBR,0,1,0
1999,0,5,frentzen,jordan,silverstone,Race circuit,7,11,11742,1932,GBR,DEU,IRL,0,0,0
1999,0,6,damon_hill,jordan,silverstone,Race circuit,7,11,14176,2625,GBR,GBR,IRL,1,0,0
1999,0,12,diniz,sauber,silverstone,Race circuit,7,11,10642,1568,GBR,BRA,CHE,0,0,0
1999,0,17,fisichella,benetton,silverstone,Race circuit,7,11,9674,1218,GBR,ITA,ITA,0,0,0
1999,0,7,barrichello,stewart,silverstone,Race circuit,7,11,9910,2310,GBR,BRA,GBR,0,1,0
1999,0,14,trulli,prost,silverstone,Race circuit,7,11,9129,854,GBR,ITA,FRA,0,0,0
1999,0,18,wurz,benetton,silverstone,Race circuit,7,11,9277,756,GBR,AUT,ITA,0,0,0
1999,0,13,zanardi,williams,silverstone,Race circuit,7,11,11949,2842,GBR,ITA,GBR,0,1,0
1999,0,11,herbert,stewart,silverstone,Race circuit,7,11,12799,3759,GBR,GBR,GBR,1,1,0
1999,0,15,panis,prost,silverstone,Race circuit,7,11,12000,1932,GBR,FRA,FRA,0,0,0
1999,0,10,alesi,sauber,silverstone,Race circuit,7,11,12813,3654,GBR,FRA,CHE,0,0,0
1999,0,22,gene,minardi,silverstone,Race circuit,7,11,9235,126,GBR,ESP,ITA,0,0,0
1999,0,19,takagi,arrows,silverstone,Race circuit,7,11,9280,490,GBR,JPN,GBR,0,1,0
1999,0,16,zonta,bar,silverstone,Race circuit,7,11,8510,126,GBR,BRA,GBR,0,1,1
1999,0,1,hakkinen,mclaren,silverstone,Race circuit,7,11,11243,3045,GBR,FIN,GBR,0,1,1
1999,0,9,villeneuve,bar,silverstone,Race circuit,7,11,10320,1218,GBR,CAN,GBR,0,1,1
1999,0,21,badoer,minardi,silverstone,Race circuit,7,11,10394,2310,GBR,ITA,ITA,0,0,1
1999,0,20,rosa,arrows,silverstone,Race circuit,7,11,10364,126,GBR,ESP,GBR,0,1,1
1999,0,2,michael_schumacher,ferrari,silverstone,Race circuit,7,11,11146,2877,GBR,DEU,ITA,0,0,1
1999,0,3,irvine,ferrari,red_bull_ring,Race circuit,7,25,12310,2100,AUT,GBR,ITA,0,0,0
1999,0,2,coulthard,mclaren,red_bull_ring,Race circuit,7,25,10347,1883,AUT,GBR,GBR,0,0,0
1999,0,1,hakkinen,mclaren,red_bull_ring,Race circuit,7,25,11257,3059,AUT,FIN,GBR,0,0,0
1999,0,4,frentzen,jordan,red_bull_ring,Race circuit,7,25,11756,1946,AUT,DEU,IRL,0,0,0
1999,0,10,wurz,benetton,red_bull_ring,Race circuit,7,25,9291,770,AUT,AUT,ITA,1,0,0
1999,0,16,diniz,sauber,red_bull_ring,Race circuit,7,25,10656,1582,AUT,BRA,CHE,0,0,0
1999,0,13,trulli,prost,red_bull_ring,Race circuit,7,25,9143,868,AUT,ITA,FRA,0,0,0
1999,0,11,damon_hill,jordan,red_bull_ring,Race circuit,7,25,14190,2639,AUT,GBR,IRL,0,0,0
1999,0,7,salo,ferrari,red_bull_ring,Race circuit,7,25,11925,1722,AUT,FIN,ITA,0,0,0
1999,0,18,panis,prost,red_bull_ring,Race circuit,7,25,12014,1946,AUT,FRA,FRA,0,0,0
1999,0,22,gene,minardi,red_bull_ring,Race circuit,7,25,9249,140,AUT,ESP,ITA,0,0,0
1999,0,12,fisichella,benetton,red_bull_ring,Race circuit,7,25,9688,1232,AUT,ITA,ITA,0,0,1
1999,0,19,badoer,minardi,red_bull_ring,Race circuit,7,25,10408,2324,AUT,ITA,ITA,0,0,0
1999,0,6,herbert,stewart,red_bull_ring,Race circuit,7,25,12813,3773,AUT,GBR,GBR,0,0,0
1999,0,15,zonta,bar,red_bull_ring,Race circuit,7,25,8524,140,AUT,BRA,GBR,0,0,1
1999,0,5,barrichello,stewart,red_bull_ring,Race circuit,7,25,9924,2324,AUT,BRA,GBR,0,0,1
1999,0,17,alesi,sauber,red_bull_ring,Race circuit,7,25,12827,3668,AUT,FRA,CHE,0,0,1
1999,0,21,rosa,arrows,red_bull_ring,Race circuit,7,25,10378,140,AUT,ESP,GBR,0,0,1
1999,0,14,zanardi,williams,red_bull_ring,Race circuit,7,25,11963,2856,AUT,ITA,GBR,0,0,1
1999,0,9,villeneuve,bar,red_bull_ring,Race circuit,7,25,10334,1232,AUT,CAN,GBR,0,0,1
1999,0,20,takagi,arrows,red_bull_ring,Race circuit,7,25,9294,504,AUT,JPN,GBR,0,0,1
1999,0,8,ralf_schumacher,williams,red_bull_ring,Race circuit,7,25,8791,868,AUT,DEU,GBR,0,0,1
1999,0,5,irvine,ferrari,hockenheimring,Race circuit,8,1,12317,2107,DEU,GBR,ITA,0,0,0
1999,0,4,salo,ferrari,hockenheimring,Race circuit,8,1,11932,1729,DEU,FIN,ITA,0,0,0
1999,0,2,frentzen,jordan,hockenheimring,Race circuit,8,1,11763,1953,DEU,DEU,IRL,1,0,0
1999,0,11,ralf_schumacher,williams,hockenheimring,Race circuit,8,1,8798,875,DEU,DEU,GBR,1,0,0
1999,0,3,coulthard,mclaren,hockenheimring,Race circuit,8,1,10354,1890,DEU,GBR,GBR,0,0,0
1999,0,7,panis,prost,hockenheimring,Race circuit,8,1,12021,1953,DEU,FRA,FRA,0,0,0
1999,0,13,wurz,benetton,hockenheimring,Race circuit,8,1,9298,777,DEU,AUT,ITA,0,0,0
1999,0,21,alesi,sauber,hockenheimring,Race circuit,8,1,12834,3675,DEU,FRA,CHE,0,0,0
1999,0,15,gene,minardi,hockenheimring,Race circuit,8,1,9256,147,DEU,ESP,ITA,0,0,0
1999,0,19,badoer,minardi,hockenheimring,Race circuit,8,1,10415,2331,DEU,ITA,ITA,0,0,0
1999,0,17,herbert,stewart,hockenheimring,Race circuit,8,1,12820,3780,DEU,GBR,GBR,0,0,1
1999,0,20,rosa,arrows,hockenheimring,Race circuit,8,1,10385,147,DEU,ESP,GBR,0,0,1
1999,0,1,hakkinen,mclaren,hockenheimring,Race circuit,8,1,11264,3066,DEU,FIN,GBR,0,0,1
1999,0,14,zanardi,williams,hockenheimring,Race circuit,8,1,11970,2863,DEU,ITA,GBR,0,0,1
1999,0,18,zonta,bar,hockenheimring,Race circuit,8,1,8531,147,DEU,BRA,GBR,0,0,1
1999,0,22,takagi,arrows,hockenheimring,Race circuit,8,1,9301,511,DEU,JPN,GBR,0,0,1
1999,0,8,damon_hill,jordan,hockenheimring,Race circuit,8,1,14197,2646,DEU,GBR,IRL,0,0,1
1999,0,9,trulli,prost,hockenheimring,Race circuit,8,1,9150,875,DEU,ITA,FRA,0,0,1
1999,0,10,fisichella,benetton,hockenheimring,Race circuit,8,1,9695,1239,DEU,ITA,ITA,0,0,1
1999,0,6,barrichello,stewart,hockenheimring,Race circuit,8,1,9931,2331,DEU,BRA,GBR,0,0,1
1999,0,12,villeneuve,bar,hockenheimring,Race circuit,8,1,10341,1239,DEU,CAN,GBR,0,0,1
1999,0,16,diniz,sauber,hockenheimring,Race circuit,8,1,10663,1589,DEU,BRA,CHE,0,0,1
1999,0,1,hakkinen,mclaren,hungaroring,Race circuit,8,15,11278,3080,HUN,FIN,GBR,0,0,0
1999,0,3,coulthard,mclaren,hungaroring,Race circuit,8,15,10368,1904,HUN,GBR,GBR,0,0,0
1999,0,2,irvine,ferrari,hungaroring,Race circuit,8,15,12331,2121,HUN,GBR,ITA,0,0,0
1999,0,5,frentzen,jordan,hungaroring,Race circuit,8,15,11777,1967,HUN,DEU,IRL,0,0,0
1999,0,8,barrichello,stewart,hungaroring,Race circuit,8,15,9945,2345,HUN,BRA,GBR,0,0,0
1999,0,6,damon_hill,jordan,hungaroring,Race circuit,8,15,14211,2660,HUN,GBR,IRL,0,0,0
1999,0,7,wurz,benetton,hungaroring,Race circuit,8,15,9312,791,HUN,AUT,ITA,0,0,0
1999,0,13,trulli,prost,hungaroring,Race circuit,8,15,9164,889,HUN,ITA,FRA,0,0,0
1999,0,16,ralf_schumacher,williams,hungaroring,Race circuit,8,15,8812,889,HUN,DEU,GBR,0,0,0
1999,0,14,panis,prost,hungaroring,Race circuit,8,15,12035,1967,HUN,FRA,FRA,0,0,0
1999,0,10,herbert,stewart,hungaroring,Race circuit,8,15,12834,3794,HUN,GBR,GBR,0,0,0
1999,0,18,salo,ferrari,hungaroring,Race circuit,8,15,11946,1743,HUN,FIN,ITA,0,0,0
1999,0,17,zonta,bar,hungaroring,Race circuit,8,15,8545,161,HUN,BRA,GBR,0,0,0
