race_year,rain,driverId,qualification_position,constructor,circuit,type_circuit,driver,race_month,race_day,age_at_gp_in_days,days_since_first_race,circuit_nationality,driver_nationality,constructor_nationality,driver_home,constructor_home,laps,deviation_from_median
1983,0,175,2,Ferrari,Autodromo Nazionale di Monza,Race circuit,tambay,9,11,12496,2261,ITA,FRA,ITA,0,1,52,-12328.0
1983,0,95,11,Team Lotus,Autodromo Nazionale di Monza,Race circuit,mansell,9,11,10991,1120,ITA,GBR,GBR,0,0,52,54684.0
1983,0,110,14,Alfa Romeo,Brands Hatch,Race circuit,cesaris,9,25,8883,1092,GBR,ITA,CHE,0,0,76,0.0
1983,0,117,8,Renault,Brands Hatch,Race circuit,prost,9,25,10440,1351,GBR,FRA,FRA,0,0,76,-27825.0
1983,0,118,11,Toleman,Brands Hatch,Race circuit,warwick,9,25,10621,875,GBR,GBR,GBR,1,1,76,10519.0
1983,0,119,2,Brabham,Brands Hatch,Race circuit,patrese,9,25,10753,2317,GBR,ITA,GBR,0,1,76,38288.0
1983,0,137,4,Brabham,Brands Hatch,Race circuit,piquet,9,25,11361,1883,GBR,BRA,GBR,0,1,76,-34396.0
1983,0,152,12,Toleman,Brands Hatch,Race circuit,giacomelli,9,25,11337,2205,GBR,ITA,GBR,0,1,76,17794.0
1983,0,95,3,Team Lotus,Brands Hatch,Race circuit,mansell,9,25,11005,1134,GBR,GBR,GBR,1,1,76,-4081.0
1983,0,110,9,Alfa Romeo,Kyalami,Race circuit,cesaris,10,15,8903,1112,ZAF,ITA,CHE,0,0,77,0.0
1983,0,119,3,Brabham,Kyalami,Race circuit,patrese,10,15,10773,2337,ZAF,ITA,GBR,0,0,77,-9319.0
1983,0,137,2,Brabham,Kyalami,Race circuit,piquet,10,15,11381,1903,ZAF,BRA,GBR,0,0,77,12650.0
1984,0,117,4,McLaren,Autódromo Internacional Nelson Piquet,Race circuit,prost,3,25,10622,1533,BRA,FRA,GBR,0,0,61,-40514.0
1984,0,173,1,Team Lotus,Autódromo Internacional Nelson Piquet,Race circuit,angelis,3,25,9496,1890,BRA,ITA,GBR,0,0,61,18614.0
1984,0,177,9,Williams,Autódromo Internacional Nelson Piquet,Race circuit,keke_rosberg,3,25,12893,2213,BRA,FIN,GBR,0,0,61,0.0
1984,0,117,5,McLaren,Kyalami,Race circuit,prost,4,7,10635,1546,ZAF,FRA,GBR,0,0,75,32975.0
1984,0,182,8,McLaren,Kyalami,Race circuit,lauda,4,7,12828,4619,ZAF,AUT,GBR,0,0,75,-32975.0
1984,0,105,1,Ferrari,Zolder,Race circuit,alboreto,4,29,9989,1092,BEL,ITA,ITA,0,0,70,-42386.0
1984,0,118,4,Renault,Zolder,Race circuit,warwick,4,29,10838,1092,BEL,GBR,FRA,0,0,70,0.0
1984,0,163,2,Ferrari,Zolder,Race circuit,arnoux,4,29,13083,2248,BEL,FRA,ITA,0,0,70,27417.0
1984,0,117,2,McLaren,Autodromo Enzo e Dino Ferrari,Race circuit,prost,5,6,10664,1575,ITA,FRA,GBR,0,0,60,-6708.0
1984,0,163,6,Ferrari,Autodromo Enzo e Dino Ferrari,Race circuit,arnoux,5,6,13090,2255,ITA,FRA,ITA,0,1,60,6708.0
1984,0,163,11,Ferrari,Dijon-Prenois,Race circuit,arnoux,5,20,13104,2269,FRA,FRA,ITA,1,0,79,19737.0
1984,0,173,2,Team Lotus,Dijon-Prenois,Race circuit,angelis,5,20,9552,1946,FRA,ITA,GBR,0,0,79,42156.0
1984,0,175,1,Renault,Dijon-Prenois,Race circuit,tambay,5,20,12748,2513,FRA,FRA,FRA,1,1,79,-16815.0
1984,0,182,9,McLaren,Dijon-Prenois,Race circuit,lauda,5,20,12871,4662,FRA,AUT,GBR,0,0,79,-23969.0
1984,0,95,6,Team Lotus,Dijon-Prenois,Race circuit,mansell,5,20,11243,1372,FRA,GBR,GBR,0,0,79,0.0
1984,1,102,13,Toleman,Circuit de Monaco,Street circuit,senna,6,3,8840,70,MCO,BRA,GBR,0,0,31,-21631.0
1984,1,117,1,McLaren,Circuit de Monaco,Street circuit,prost,6,3,10692,1603,MCO,FRA,GBR,0,0,31,-29077.0
1984,1,163,3,Ferrari,Circuit de Monaco,Street circuit,arnoux,6,3,13118,2283,MCO,FRA,ITA,0,0,31,0.0
1984,1,173,11,Team Lotus,Circuit de Monaco,Street circuit,angelis,6,3,9566,1960,MCO,ITA,GBR,0,0,31,15362.0
1984,1,177,10,Williams,Circuit de Monaco,Street circuit,keke_rosberg,6,3,12963,2283,MCO,FIN,GBR,0,0,31,6169.0
1984,0,117,2,McLaren,Circuit Gilles Villeneuve,Street circuit,prost,6,17,10706,1617,CAN,FRA,GBR,0,0,70,85420.0
1984,0,137,1,Brabham,Circuit Gilles Villeneuve,Street circuit,piquet,6,17,11627,2149,CAN,BRA,GBR,0,0,70,-2612.0
1984,0,182,8,McLaren,Circuit Gilles Villeneuve,Street circuit,lauda,6,17,12899,4690,CAN,AUT,GBR,0,0,70,0.0
1984,0,117,2,McLaren,Detroit Street Circuit,Street circuit,prost,6,24,10713,1624,USA,FRA,GBR,0,0,63,55675.0
1984,0,137,1,Brabham,Detroit Street Circuit,Street circuit,piquet,6,24,11634,2156,USA,BRA,GBR,0,0,63,-59583.0
1984,0,170,23,Brabham,Detroit Street Circuit,Street circuit,fabi,6,24,10700,883,USA,ITA,GBR,0,0,63,26945.0
1984,0,173,5,Team Lotus,Detroit Street Circuit,Street circuit,angelis,6,24,9587,1981,USA,ITA,GBR,0,0,63,-26945.0
1984,0,163,4,Ferrari,Fair Park,Street circuit,arnoux,7,8,13153,2318,USA,FRA,ITA,0,0,67,11232.0
1984,0,177,8,Williams,Fair Park,Street circuit,keke_rosberg,7,8,12998,2318,USA,FIN,GBR,0,0,67,-11232.0
1984,0,102,7,Toleman,Brands Hatch,Race circuit,senna,7,22,8889,119,GBR,BRA,GBR,0,1,71,21205.0
1984,0,118,6,Renault,Brands Hatch,Race circuit,warwick,7,22,10922,1176,GBR,GBR,FRA,1,0,71,0.0
1984,0,182,3,McLaren,Brands Hatch,Race circuit,lauda,7,22,12934,4725,GBR,AUT,GBR,0,1,71,-42123.0
1984,0,117,1,McLaren,Hockenheimring,Race circuit,prost,8,5,10755,1666,DEU,FRA,GBR,0,0,44,-36423.0
1984,0,118,3,Renault,Hockenheimring,Race circuit,warwick,8,5,10936,1190,DEU,GBR,FRA,0,0,44,0.0
1984,0,175,4,Renault,Hockenheimring,Race circuit,tambay,8,5,12825,2590,DEU,FRA,FRA,0,0,44,35526.0
1984,0,182,7,McLaren,Hockenheimring,Race circuit,lauda,8,5,12948,4739,DEU,AUT,GBR,0,0,44,-33274.0
1984,0,95,16,Team Lotus,Hockenheimring,Race circuit,mansell,8,5,11320,1449,DEU,GBR,GBR,0,0,44,15240.0
1984,0,105,12,Ferrari,Red Bull Ring,Race circuit,alboreto,8,19,10101,1204,AUT,ITA,ITA,0,0,51,12736.0
1984,0,137,1,Brabham,Red Bull Ring,Race circuit,piquet,8,19,11690,2212,AUT,BRA,GBR,0,0,51,-12736.0
1984,0,170,7,Brabham,Red Bull Ring,Race circuit,fabi,8,19,10756,939,AUT,ITA,GBR,0,0,51,20050.0
1984,0,182,4,McLaren,Red Bull Ring,Race circuit,lauda,8,19,12962,4753,AUT,AUT,GBR,1,0,51,-36262.0
1984,0,117,1,McLaren,Circuit Park Zandvoort,Race circuit,prost,8,26,10776,1687,NLD,FRA,GBR,0,0,71,-10283.0
1984,0,182,6,McLaren,Circuit Park Zandvoort,Race circuit,lauda,8,26,12969,4760,NLD,AUT,GBR,0,0,71,0.0
1984,0,95,12,Team Lotus,Circuit Park Zandvoort,Race circuit,mansell,8,26,11341,1470,NLD,GBR,GBR,0,0,71,69261.0
1984,0,105,11,Ferrari,Autodromo Nazionale di Monza,Race circuit,alboreto,9,9,10122,1225,ITA,ITA,ITA,1,1,51,12124.0
1984,0,182,4,McLaren,Autodromo Nazionale di Monza,Race circuit,lauda,9,9,12983,4774,ITA,AUT,GBR,0,0,51,-12124.0
1984,0,105,5,Ferrari,Nürburgring,Race circuit,alboreto,10,7,10150,1253,DEU,ITA,ITA,0,0,67,-1011.0
1984,0,117,2,McLaren,Nürburgring,Race circuit,prost,10,7,10818,1729,DEU,FRA,GBR,0,0,67,-24922.0
1984,0,137,1,Brabham,Nürburgring,Race circuit,piquet,10,7,11739,2261,DEU,BRA,GBR,0,0,67,0.0
1984,0,163,6,Ferrari,Nürburgring,Race circuit,arnoux,10,7,13244,2409,DEU,FRA,ITA,0,0,67,36508.0
1984,0,182,15,McLaren,Nürburgring,Race circuit,lauda,10,7,13011,4802,DEU,AUT,GBR,0,0,67,18164.0
1984,0,102,3,Toleman,Autódromo do Estoril,Race circuit,senna,10,21,8980,210,PRT,BRA,GBR,0,0,70,0.0
1984,0,105,8,Ferrari,Autódromo do Estoril,Race circuit,alboreto,10,21,10164,1267,PRT,ITA,ITA,0,0,70,275.0
1984,0,117,2,McLaren,Autódromo do Estoril,Race circuit,prost,10,21,10832,1743,PRT,FRA,GBR,0,0,70,-20042.0
1984,0,173,5,Team Lotus,Autódromo do Estoril,Race circuit,angelis,10,21,9706,2100,PRT,ITA,GBR,0,0,70,72127.0
1984,0,182,11,McLaren,Autódromo do Estoril,Race circuit,lauda,10,21,13025,4816,PRT,AUT,GBR,0,0,70,-6617.0
1985,0,105,1,Ferrari,Autódromo Internacional Nelson Piquet,Race circuit,alboreto,4,7,10332,1435,BRA,ITA,ITA,0,0,61,1630.0
1985,0,117,6,McLaren,Autódromo Internacional Nelson Piquet,Race circuit,prost,4,7,11000,1911,BRA,FRA,GBR,0,0,61,-1630.0
1985,1,102,1,Team Lotus,Autódromo do Estoril,Race circuit,senna,4,21,9162,392,PRT,BRA,GBR,0,0,67,-31489.0
1985,1,105,5,Ferrari,Autódromo do Estoril,Race circuit,alboreto,4,21,10346,1449,PRT,ITA,ITA,0,0,67,31489.0
1985,0,173,3,Team Lotus,Autodromo Enzo e Dino Ferrari,Race circuit,angelis,5,5,9902,2296,ITA,ITA,GBR,1,0,60,0.0
1985,1,105,3,Ferrari,Circuit de Monaco,Street circuit,alboreto,5,19,10374,1477,MCO,ITA,ITA,0,0,78,0.0
1985,1,117,5,McLaren,Circuit de Monaco,Street circuit,prost,5,19,11042,1953,MCO,FRA,GBR,0,0,78,-7541.0
1985,1,173,9,Team Lotus,Circuit de Monaco,Street circuit,angelis,5,19,9916,2310,MCO,ITA,GBR,0,0,78,79630.0
1985,0,105,3,Ferrari,Circuit Gilles Villeneuve,Street circuit,alboreto,6,16,10402,1505,CAN,ITA,ITA,0,0,70,-16081.0
1985,0,117,5,McLaren,Circuit Gilles Villeneuve,Street circuit,prost,6,16,11070,1981,CAN,FRA,GBR,0,0,70,-11740.0
1985,0,140,4,Ferrari,Circuit Gilles Villeneuve,Street circuit,johansson,6,16,10508,1981,CAN,SWE,ITA,0,0,70,-14124.0
1985,0,173,1,Team Lotus,Circuit Gilles Villeneuve,Street circuit,angelis,6,16,9944,2338,CAN,ITA,GBR,0,0,70,27268.0
1985,0,177,8,Williams,Circuit Gilles Villeneuve,Street circuit,keke_rosberg,6,16,13341,2661,CAN,FIN,GBR,0,0,70,11740.0
1985,0,95,16,Williams,Circuit Gilles Villeneuve,Street circuit,mansell,6,16,11635,1764,CAN,GBR,GBR,0,0,70,61797.0
1985,0,105,3,Ferrari,Detroit Street Circuit,Street circuit,alboreto,6,23,10409,1512,USA,ITA,ITA,0,0,63,0.0
1985,0,140,9,Ferrari,Detroit Street Circuit,Street circuit,johansson,6,23,10515,1988,USA,SWE,ITA,0,0,63,-5621.0
1985,0,173,8,Team Lotus,Detroit Street Circuit,Street circuit,angelis,6,23,9951,2345,USA,ITA,GBR,0,0,63,23796.0
1985,0,177,5,Williams,Detroit Street Circuit,Street circuit,keke_rosberg,6,23,13348,2668,USA,FIN,GBR,0,0,63,-63170.0
1985,0,185,19,Tyrrell,Detroit Street Circuit,Street circuit,bellof,6,23,10077,455,USA,DEU,GBR,0,0,63,3055.0
1985,0,117,4,McLaren,Circuit Paul Ricard,Race circuit,prost,7,7,11091,2002,FRA,FRA,GBR,1,0,53,-44206.0
1985,0,118,11,Renault,Circuit Paul Ricard,Race circuit,warwick,7,7,11272,1526,FRA,GBR,FRA,0,1,53,50721.0
1985,0,137,5,Brabham,Circuit Paul Ricard,Race circuit,piquet,7,7,12012,2534,FRA,BRA,GBR,0,0,53,-53491.0
1985,0,140,16,Ferrari,Circuit Paul Ricard,Race circuit,johansson,7,7,10529,2002,FRA,SWE,ITA,0,0,53,0.0
1985,0,173,7,Team Lotus,Circuit Paul Ricard,Race circuit,angelis,7,7,9965,2359,FRA,ITA,GBR,0,0,53,199.0
1985,0,175,10,Renault,Circuit Paul Ricard,Race circuit,tambay,7,7,13161,2926,FRA,FRA,FRA,1,1,53,21676.0
1985,0,177,1,Williams,Circuit Paul Ricard,Race circuit,keke_rosberg,7,7,13362,2682,FRA,FIN,GBR,0,0,53,-46831.0
1985,0,117,3,McLaren,Silverstone Circuit,Race circuit,prost,7,21,11105,2016,GBR,FRA,GBR,0,1,65,0.0
1985,0,105,8,Ferrari,Nürburgring,Race circuit,alboreto,8,4,10451,1554,DEU,ITA,ITA,0,0,67,-53216.0
1985,0,117,3,McLaren,Nürburgring,Race circuit,prost,8,4,11119,2030,DEU,FRA,GBR,0,0,67,-41556.0
1985,0,123,15,Arrows,Nürburgring,Race circuit,boutsen,8,4,10249,805,DEU,BEL,GBR,0,0,67,2062.0
1985,0,172,13,Ligier,Nürburgring,Race circuit,laffite,8,4,15232,4018,DEU,FRA,FRA,0,0,67,-2062.0
1985,0,182,12,McLaren,Nürburgring,Race circuit,lauda,8,4,13312,5103,DEU,AUT,GBR,0,0,67,20756.0
1985,0,95,10,Williams,Nürburgring,Race circuit,mansell,8,4,11684,1813,DEU,GBR,GBR,0,0,67,23604.0
1985,0,102,14,Team Lotus,Red Bull Ring,Race circuit,senna,8,18,9281,511,AUT,BRA,GBR,0,0,52,-4354.0
1985,0,105,9,Ferrari,Red Bull Ring,Race circuit,alboreto,8,18,10465,1568,AUT,ITA,ITA,0,0,52,0.0
1985,0,117,1,McLaren,Red Bull Ring,Race circuit,prost,8,18,11133,2044,AUT,FRA,GBR,0,0,52,-34356.0
1985,0,140,12,Ferrari,Red Bull Ring,Race circuit,johansson,8,18,10571,2044,AUT,SWE,ITA,0,0,52,4717.0
1985,0,173,7,Team Lotus,Red Bull Ring,Race circuit,angelis,8,18,10007,2401,AUT,ITA,GBR,0,0,52,47736.0
1985,0,102,4,Team Lotus,Circuit Park Zandvoort,Race circuit,senna,8,25,9288,518,NLD,BRA,GBR,0,0,70,24130.0
1985,0,105,16,Ferrari,Circuit Park Zandvoort,Race circuit,alboreto,8,25,10472,1575,NLD,ITA,ITA,0,0,70,24476.0
1985,0,117,3,McLaren,Circuit Park Zandvoort,Race circuit,prost,8,25,11140,2051,NLD,FRA,GBR,0,0,70,-24130.0
1985,0,182,10,McLaren,Circuit Park Zandvoort,Race circuit,lauda,8,25,13333,5124,NLD,AUT,GBR,0,0,70,-24362.0
1985,0,102,1,Team Lotus,Autodromo Nazionale di Monza,Race circuit,senna,9,8,9302,532,ITA,BRA,GBR,0,0,51,4378.0
1985,0,117,5,McLaren,Autodromo Nazionale di Monza,Race circuit,prost,9,8,11154,2065,ITA,FRA,GBR,0,0,51,-56012.0
1985,0,137,4,Brabham,Autodromo Nazionale di Monza,Race circuit,piquet,9,8,12075,2597,ITA,BRA,GBR,0,0,51,-4378.0
1985,0,176,9,Brabham,Autodromo Nazionale di Monza,Race circuit,surer,9,8,12409,2191,ITA,CHE,GBR,0,0,51,4596.0
1985,1,102,2,Team Lotus,Circuit de Spa-Francorchamps,Race circuit,senna,9,15,9309,539,BEL,BRA,GBR,0,0,43,-41766.0
1985,1,117,1,McLaren,Circuit de Spa-Francorchamps,Race circuit,prost,9,15,11161,2072,BEL,FRA,GBR,0,0,43,13344.0
1985,1,177,10,Williams,Circuit de Spa-Francorchamps,Race circuit,keke_rosberg,9,15,13432,2752,BEL,FIN,GBR,0,0,43,33524.0
1985,1,95,7,Williams,Circuit de Spa-Francorchamps,Race circuit,mansell,9,15,11726,1855,BEL,GBR,GBR,0,0,43,-13344.0
1985,0,102,1,Team Lotus,Brands Hatch,Race circuit,senna,10,6,9330,560,GBR,BRA,GBR,0,1,75,-18568.0
1985,0,117,6,McLaren,Brands Hatch,Race circuit,prost,10,6,11182,2093,GBR,FRA,GBR,0,1,75,26156.0
1985,0,177,4,Williams,Brands Hatch,Race circuit,keke_rosberg,10,6,13453,2773,GBR,FIN,GBR,0,1,75,18568.0
1985,0,95,3,Williams,Brands Hatch,Race circuit,mansell,10,6,11747,1876,GBR,GBR,GBR,1,1,75,-39964.0
1985,0,177,3,Williams,Kyalami,Race circuit,keke_rosberg,10,19,13466,2786,ZAF,FIN,GBR,0,0,75,3786.0
1985,0,95,1,Williams,Kyalami,Race circuit,mansell,10,19,11760,1889,ZAF,GBR,GBR,0,0,75,-3786.0
1985,0,166,18,Ligier,Adelaide Street Circuit,Street circuit,streiff,11,3,11088,378,AUS,FRA,FRA,0,0,82,45406.0
1985,0,172,20,Ligier,Adelaide Street Circuit,Street circuit,laffite,11,3,15323,4109,AUS,FRA,FRA,0,0,82,0.0
1985,0,177,3,Williams,Adelaide Street Circuit,Street circuit,keke_rosberg,11,3,13481,2801,AUS,FIN,GBR,0,0,82,-43130.0
1986,0,102,1,Team Lotus,Autódromo Internacional Nelson Piquet,Race circuit,senna,3,23,9498,728,BRA,BRA,GBR,1,0,61,-12466.0
1986,0,137,2,Williams,Autódromo Internacional Nelson Piquet,Race circuit,piquet,3,23,12271,2793,BRA,BRA,GBR,1,0,61,-47293.0
1986,0,163,4,Ligier,Autódromo Internacional Nelson Piquet,Race circuit,arnoux,3,23,13776,2941,BRA,FRA,FRA,0,0,61,41136.0
1986,0,172,5,Ligier,Autódromo Internacional Nelson Piquet,Race circuit,laffite,3,23,15463,4249,BRA,FRA,FRA,0,0,61,12466.0
1986,0,102,1,Team Lotus,Circuito de Jerez,Race circuit,senna,4,13,9519,749,ESP,BRA,GBR,0,0,72,-14.0
1986,0,117,4,McLaren,Circuito de Jerez,Race circuit,prost,4,13,11371,2282,ESP,FRA,GBR,0,0,72,21538.0
1986,0,95,3,Williams,Circuito de Jerez,Race circuit,mansell,4,13,11936,2065,ESP,GBR,GBR,0,0,72,0.0
1986,0,117,4,McLaren,Autodromo Enzo e Dino Ferrari,Race circuit,prost,4,27,11385,2296,ITA,FRA,GBR,0,0,60,-3822.0
1986,0,137,2,Williams,Autodromo Enzo e Dino Ferrari,Race circuit,piquet,4,27,12306,2828,ITA,BRA,GBR,0,0,60,3822.0
1986,0,102,3,Team Lotus,Circuit de Monaco,Street circuit,senna,5,11,9547,777,MCO,BRA,GBR,0,0,78,14312.0
1986,0,117,1,McLaren,Circuit de Monaco,Street circuit,prost,5,11,11399,2310,MCO,FRA,GBR,0,0,78,-39334.0
1986,0,177,9,McLaren,Circuit de Monaco,Street circuit,keke_rosberg,5,11,13670,2990,MCO,FIN,GBR,0,0,78,-14312.0
1986,0,95,2,Williams,Circuit de Monaco,Street circuit,mansell,5,11,11964,2093,MCO,GBR,GBR,0,0,78,32068.0
1986,0,102,4,Team Lotus,Circuit de Spa-Francorchamps,Race circuit,senna,5,25,9561,791,BEL,BRA,GBR,0,0,43,-6786.0
1986,0,105,9,Ferrari,Circuit de Spa-Francorchamps,Race circuit,alboreto,5,25,10745,1848,BEL,ITA,ITA,0,0,43,3021.0
1986,0,117,3,McLaren,Circuit de Spa-Francorchamps,Race circuit,prost,5,25,11413,2324,BEL,FRA,GBR,0,0,43,111159.0
1986,0,140,11,Ferrari,Circuit de Spa-Francorchamps,Race circuit,johansson,5,25,10851,2324,BEL,SWE,ITA,0,0,43,-3021.0
1986,0,172,17,Ligier,Circuit de Spa-Francorchamps,Race circuit,laffite,5,25,15526,4312,BEL,FRA,FRA,0,0,43,44077.0
1986,0,95,5,Williams,Circuit de Spa-Francorchamps,Race circuit,mansell,5,25,11978,2107,BEL,GBR,GBR,0,0,43,-26613.0
1986,0,117,4,McLaren,Circuit Gilles Villeneuve,Street circuit,prost,6,15,11434,2345,CAN,FRA,GBR,0,0,69,-7802.0
1986,0,137,3,Williams,Circuit Gilles Villeneuve,Street circuit,piquet,6,15,12355,2877,CAN,BRA,GBR,0,0,69,7802.0
1986,0,177,6,McLaren,Circuit Gilles Villeneuve,Street circuit,keke_rosberg,6,15,13705,3025,CAN,FIN,GBR,0,0,69,67212.0
1986,0,95,1,Williams,Circuit Gilles Villeneuve,Street circuit,mansell,6,15,11999,2128,CAN,GBR,GBR,0,0,69,-28460.0
1986,0,102,1,Team Lotus,Detroit Street Circuit,Street circuit,senna,6,22,9589,819,USA,BRA,GBR,0,0,63,-31420.0
1986,0,105,11,Ferrari,Detroit Street Circuit,Street circuit,alboreto,6,22,10773,1876,USA,ITA,ITA,0,0,63,59516.0
1986,0,117,7,McLaren,Detroit Street Circuit,Street circuit,prost,6,22,11441,2352,USA,FRA,GBR,0,0,63,404.0
1986,0,172,6,Ligier,Detroit Street Circuit,Street circuit,laffite,6,22,15554,4340,USA,FRA,FRA,0,0,63,-404.0
1986,0,117,5,McLaren,Circuit Paul Ricard,Race circuit,prost,7,6,11455,2366,FRA,FRA,GBR,1,0,80,-10208.0
1986,0,137,3,Williams,Circuit Paul Ricard,Race circuit,piquet,7,6,12376,2898,FRA,BRA,GBR,0,0,80,10208.0
1986,0,177,7,McLaren,Circuit Paul Ricard,Race circuit,keke_rosberg,7,6,13726,3046,FRA,FIN,GBR,0,0,80,21366.0
1986,0,95,2,Williams,Circuit Paul Ricard,Race circuit,mansell,7,6,12020,2149,FRA,GBR,GBR,0,0,80,-27336.0
1986,0,137,1,Williams,Brands Hatch,Race circuit,piquet,7,13,12383,2905,GBR,BRA,GBR,0,1,75,2787.0
1986,0,95,2,Williams,Brands Hatch,Race circuit,mansell,7,13,12027,2156,GBR,GBR,GBR,1,1,75,-2787.0
1986,0,102,3,Team Lotus,Hockenheimring,Race circuit,senna,7,27,9624,854,DEU,BRA,GBR,0,0,44,-14572.0
1986,0,137,5,Williams,Hockenheimring,Race circuit,piquet,7,27,12397,2919,DEU,BRA,GBR,0,0,44,-30008.0
1986,0,163,8,Ligier,Hockenheimring,Race circuit,arnoux,7,27,13902,3067,DEU,FRA,FRA,0,0,44,45168.0
1986,0,95,6,Williams,Hockenheimring,Race circuit,mansell,7,27,12041,2170,DEU,GBR,GBR,0,0,44,14572.0
1986,0,102,1,Team Lotus,Hungaroring,Race circuit,senna,8,10,9638,868,HUN,BRA,GBR,0,0,76,8836.0
1986,0,137,2,Williams,Hungaroring,Race circuit,piquet,8,10,12411,2933,HUN,BRA,GBR,0,0,76,-8836.0
1986,0,117,5,McLaren,Red Bull Ring,Race circuit,prost,8,17,11497,2408,AUT,FRA,GBR,0,0,52,0.0
1986,0,137,6,Williams,Autodromo Nazionale di Monza,Race circuit,piquet,9,7,12439,2961,ITA,BRA,GBR,0,0,51,-16372.0
1986,0,140,12,Ferrari,Autodromo Nazionale di Monza,Race circuit,johansson,9,7,10956,2429,ITA,SWE,ITA,0,1,51,6544.0
1986,0,177,8,McLaren,Autodromo Nazionale di Monza,Race circuit,keke_rosberg,9,7,13789,3109,ITA,FIN,GBR,0,0,51,37438.0
1986,0,95,3,Williams,Autodromo Nazionale di Monza,Race circuit,mansell,9,7,12083,2212,ITA,GBR,GBR,0,0,51,-6544.0
1986,0,117,3,McLaren,Autódromo do Estoril,Race circuit,prost,9,21,11532,2443,PRT,FRA,GBR,0,0,70,0.0
1986,0,137,6,Williams,Autódromo do Estoril,Race circuit,piquet,9,21,12453,2975,PRT,BRA,GBR,0,0,70,30502.0
1986,0,95,2,Williams,Autódromo do Estoril,Race circuit,mansell,9,21,12097,2226,PRT,GBR,GBR,0,0,70,-18772.0
1986,0,102,1,Team Lotus,Autódromo Hermanos Rodríguez,Race circuit,senna,10,12,9701,931,MEX,BRA,GBR,0,0,68,27075.0
1986,0,117,6,McLaren,Autódromo Hermanos Rodríguez,Race circuit,prost,10,12,11553,2464,MEX,FRA,GBR,0,0,68,0.0
1986,0,77,4,Benetton,Autódromo Hermanos Rodríguez,Race circuit,berger,10,12,9908,784,MEX,AUT,ITA,0,0,68,-25438.0
1986,0,117,4,McLaren,Adelaide Street Circuit,Street circuit,prost,10,26,11567,2478,AUS,FRA,GBR,0,0,82,-2102.0
1986,0,137,2,Williams,Adelaide Street Circuit,Street circuit,piquet,10,26,12488,3010,AUS,BRA,GBR,0,0,82,2102.0
1987,0,117,5,McLaren,Autódromo Internacional Nelson Piquet,Race circuit,prost,4,12,11735,2646,BRA,FRA,GBR,0,0,61,-48652.0
1987,0,137,2,Williams,Autódromo Internacional Nelson Piquet,Race circuit,piquet,4,12,12656,3178,BRA,BRA,GBR,1,0,61,-8106.0
1987,0,140,10,McLaren,Autódromo Internacional Nelson Piquet,Race circuit,johansson,4,12,11173,2646,BRA,SWE,GBR,0,0,61,8106.0
1987,0,77,7,Ferrari,Autódromo Internacional Nelson Piquet,Race circuit,berger,4,12,10090,966,BRA,AUT,ITA,0,0,61,50582.0
1987,0,102,1,Team Lotus,Autodromo Enzo e Dino Ferrari,Race circuit,senna,5,3,9904,1134,ITA,BRA,GBR,0,0,59,-5800.0
1987,0,105,6,Ferrari,Autodromo Enzo e Dino Ferrari,Race circuit,alboreto,5,3,11088,2191,ITA,ITA,ITA,1,1,59,5800.0
1987,0,140,8,McLaren,Autodromo Enzo e Dino Ferrari,Race circuit,johansson,5,3,11194,2667,ITA,SWE,GBR,0,0,59,27244.0
1987,0,95,2,Williams,Autodromo Enzo e Dino Ferrari,Race circuit,mansell,5,3,12321,2450,ITA,GBR,GBR,0,0,59,-33344.0
1987,0,117,6,McLaren,Circuit de Spa-Francorchamps,Race circuit,prost,5,17,11770,2681,BEL,FRA,GBR,0,0,43,-12382.0
1987,0,140,10,McLaren,Circuit de Spa-Francorchamps,Race circuit,johansson,5,17,11208,2681,BEL,SWE,GBR,0,0,43,12382.0
1987,0,102,2,Team Lotus,Circuit de Monaco,Street circuit,senna,5,31,9932,1162,MCO,BRA,GBR,0,0,78,-33212.0
1987,0,105,5,Ferrari,Circuit de Monaco,Street circuit,alboreto,5,31,11116,2219,MCO,ITA,ITA,0,0,78,39627.0
1987,0,137,3,Williams,Circuit de Monaco,Street circuit,piquet,5,31,12705,3227,MCO,BRA,GBR,0,0,78,0.0
1987,0,102,2,Team Lotus,Detroit Street Circuit,Street circuit,senna,6,21,9953,1183,USA,BRA,GBR,0,0,63,-39573.0
1987,0,117,5,McLaren,Detroit Street Circuit,Street circuit,prost,6,21,11805,2716,USA,FRA,GBR,0,0,63,5754.0
1987,0,137,3,Williams,Detroit Street Circuit,Street circuit,piquet,6,21,12726,3248,USA,BRA,GBR,0,0,63,-5754.0
1987,0,77,12,Ferrari,Detroit Street Circuit,Street circuit,berger,6,21,10160,1036,USA,AUT,ITA,0,0,63,23028.0
1987,0,117,2,McLaren,Circuit Paul Ricard,Race circuit,prost,7,5,11819,2730,FRA,FRA,GBR,1,0,80,47544.0
1987,0,137,4,Williams,Circuit Paul Ricard,Race circuit,piquet,7,5,12740,3262,FRA,BRA,GBR,0,0,80,0.0
1987,0,95,1,Williams,Circuit Paul Ricard,Race circuit,mansell,7,5,12384,2513,FRA,GBR,GBR,0,0,80,-7711.0
1987,0,137,1,Williams,Silverstone Circuit,Race circuit,piquet,7,12,12747,3269,GBR,BRA,GBR,0,1,65,959.0
